trajectory_id,timestamp,x,y,label
12,16,19.56596225101068,9.560802093922913,linear
13,0,8.332845592767981,82.50579451732011,circular
13,1,6.702054072870839,86.9863573940756,circular
13,2,2.5727449895681795,89.37041510488756,circular
13,3,-2.1229320449041245,88.54244055101697,circular
13,4,-5.187817559479287,84.88985222813207,circular
13,5,-5.187817559479289,80.12173680650815,circular
13,6,-2.122932044904129,76.46914848362326,circular
13,7,2.572744989568176,75.64117392975267,circular
13,8,6.702054072870837,78.02523164056463,circular
13,9,8.332845592767981,82.50579451732011,circular
14,0,58.59706595531158,16.583750922705175,sinuous
14,1,65.60726424672835,10.91702401143414,sinuous
14,2,67.06374408780613,8.889494386933215,sinuous
14,3,61.52410925590188,11.446324189996455,sinuous
14,4,52.72506686602657,16.138953142316566,sinuous
14,5,46.81620737649223,18.937725597725475,sinuous
14,6,47.80756856455024,17.21497529454437,sinuous
14,7,54.60107354491244,11.690241485138788,sinuous
14,8,61.80341819762011,5.897606405687226,sinuous
14,9,63.71864142658076,3.569474993854934,sinuous
14,10,58.56474717090311,5.873539722319318,sinuous
14,11,49.79288543294548,10.548357949159572,sinuous
14,12,43.53252530199627,13.57745900188094,sinuous
14,13,44.05391443325093,12.162668320576614,sinuous
14,14,50.60688817010364,6.795547947392269,sinuous
15,0,85.59172394718621,84.83987092567895,linear
15,1,85.35936631334408,84.03958699204057,linear
15,2,85.12700867950196,83.23930305840217,linear
15,3,84.89465104565983,82.43901912476379,linear
15,4,84.6622934118177,81.63873519112539,linear
15,5,84.42993577797559,80.83845125748701,linear
15,6,84.19757814413346,80.03816732384863,linear
15,7,83.96522051029133,79.23788339021023,linear
15,8,83.7328628764492,78.43759945657185,linear
15,9,83.50050524260708,77.63731552293345,linear
15,10,83.26814760876495,76.83703158929507,linear
15,11,83.03578997492282,76.03674765565667,linear
15,12,82.8034323410807,75.23646372201829,linear
16,0,99.845165573012,40.14835301724099,circular
16,1,98.6897829693712,44.835924507143574,circular
16,2,95.48831938907307,48.44962986006986,circular
16,3,90.97419155654536,50.161612729534966,circular
16,4,86.18153175708241,49.57967847177458,circular
16,5,82.2082805929294,46.83714121217354,circular
16,6,79.96466202292649,42.56228318574957,circular
16,7,79.96466202292649,37.73442284873242,circular
16,8,82.20828059292938,33.45956482230845,circular
16,9,86.18153175708241,30.717027562707408,circular
16,10,90.97419155654535,30.135093304947013,circular
16,11,95.48831938907307,31.847076174412116,circular
16,12,98.68978296937118,35.460781527338405,circular
16,13,99.845165573012,40.14835301724099,circular
17,0,84.92498298637021,19.62402973611692,sinuous
17,1,92.14404900377643,12.945740021181646,sinuous
17,2,78.53587550309204,21.085167723864693,sinuous
17,3,77.85277565251437,20.028941399386298,sinuous
17,4,89.97580773562677,9.861683147641031,sinuous
17,5,81.22647203624607,14.544249202613974,sinuous
17,6,72.62408397987622,19.122268102049155,sinuous
17,7,84.80287019439774,8.915343097378344,sinuous
17,8,83.93822251991945,7.9882805226136995,sinuous
17,9,70.38696075470158,16.08721788507876,sinuous
17,10,77.75225602333724,9.304892120573603,sinuous
18,0,73.31812754233678,0.015051624950901399,linear
18,1,72.7177586789431,0.5929804028395127,linear
18,2,72.11738981554942,1.170909180728124,linear
18,3,71.51702095215573,1.7488379586167353,linear
18,4,70.91665208876206,2.3267667365053466,linear
18,5,70.31628322536838,2.904695514393958,linear
18,6,69.7159143619747,3.482624292282569,linear
18,7,69.11554549858101,4.0605530701711805,linear
18,8,68.51517663518733,4.638481848059792,linear
18,9,67.91480777179365,5.216410625948403,linear
18,10,67.31443890839996,5.794339403837014,linear
18,11,66.71407004500628,6.372268181725626,linear
18,12,66.11370118161261,6.950196959614237,linear
19,0,12.494413160210392,19.335118644442396,circular
19,1,9.888770461159265,26.49406312325217,circular
19,2,3.2910515413848267,30.30325791762143,circular
19,3,-4.2115975910723495,28.980338448780273,circular
19,4,-9.1086040244784,23.144313438811658,circular
19,5,-9.1086040244784,15.525923850073138,circular
19,6,-4.2115975910723575,9.689898840104522,circular
19,7,3.291051541384822,8.366979371263362,circular
19,8,9.888770461159261,12.176174165632617,circular
19,9,12.494413160210392,19.335118644442392,circular
20,0,94.38116789914336,80.70348955396199,sinuous
20,1,96.51235176902534,86.69128491889475,sinuous
20,2,98.17278806217384,90.46770400489287,sinuous
20,3,99.06066169375613,90.61494510205688,sinuous
20,4,99.1513994427712,87.01757344087459,sinuous
20,5,98.70648829900021,80.9039461176577,sinuous
20,6,98.1796382326805,74.40540382386774,sinuous
20,7,98.05396381866973,69.79141785080922,sinuous
20,8,98.66861372316438,68.65516754241733,sinuous
20,9,100.09706380145104,71.34181190000346,sinuous
20,10,102.12074954990051,76.8246258109362,sinuous
20,11,104.30750017140772,83.07345065857844,sinuous
20,12,106.16662740280162,87.78323711467335,sinuous
20,13,107.32501392218052,89.2012352221453,sinuous
20,14,107.66101024413892,86.75598630618389,sinuous
20,15,107.3480898583677,81.26239665433353,sinuous
21,0,73.81808431193019,78.9312040741167,linear
21,1,73.2015013670104,78.1439141198851,linear
21,2,72.58491842209058,77.35662416565347,linear
21,3,71.96833547717078,76.56933421142186,linear
21,4,71.35175253225097,75.78204425719024,linear
21,5,70.73516958733117,74.99475430295863,linear
21,6,70.11858664241137,74.207464348727,linear
21,7,69.50200369749156,73.42017439449539,linear
21,8,68.88542075257176,72.63288444026377,linear
21,9,68.26883780765195,71.84559448603216,linear
21,10,67.65225486273215,71.05830453180054,linear
22,0,46.24118101755173,46.88062122949675,circular
22,1,45.82806316693592,49.090606534383134,circular
22,2,44.64450346997917,51.0021210778933,circular
22,3,42.850348222086176,52.35700422885846,circular
22,4,40.68790803124232,52.972271510074044,circular
22,5,38.44923242771581,52.7648276658982,circular
22,6,36.43666695669266,51.762689136972895,circular
22,7,34.92201973704479,50.10120028467078,circular
22,8,34.10985226873563,48.00475438512281,circular
22,9,34.10985226873563,45.756488073870685,circular
22,10,34.92201973704479,43.66004217432271,circular
22,11,36.43666695669266,41.9985533220206,circular
22,12,38.44923242771581,40.99641479309529,circular
22,13,40.68790803124232,40.78897094891945,circular
22,14,42.85034822208618,41.404238230135036,circular
22,15,44.64450346997917,42.759121381100194,circular
22,16,45.82806316693592,44.67063592461036,circular
22,17,46.24118101755173,46.88062122949675,circular
23,0,93.58170389688668,43.18015347503796,sinuous
23,1,102.28603211474443,42.7897967177352,sinuous
23,2,103.5834142532592,42.137166633259405,sinuous
23,3,96.38778328216236,41.18380656072628,sinuous
23,4,86.86077021745203,40.147894336192365,sinuous
23,5,83.1535418531721,39.31805547583069,sinuous
23,6,88.45082472728501,38.80705829418011,sinuous
23,7,98.25314924290561,38.455580602440016,sinuous
23,8,104.2165702227974,37.96817077453657,sinuous
23,9,101.27315458303157,37.16537783869621,sinuous
23,10,91.95581260746522,36.1368898796521,sinuous
23,11,84.23678369140458,35.164996754631396,sinuous
23,12,84.72435190721023,34.48369188440385,sinuous
23,13,93.02352260489943,34.07898886216199,sinuous
23,14,102.07309971510297,33.70085705893996,sinuous
23,15,104.17151148320391,33.076590716263446,sinuous
23,16,97.54911476684879,32.14352835531486,sinuous
23,17,87.87835862334515,31.10252631709398,sinuous
23,18,83.43307613935752,30.24655362133834,sinuous
24,0,79.77924596494674,51.537907185072115,linear
24,1,79.36410942050593,51.16871397714653,linear
24,2,78.94897287606511,50.79952076922094,linear
24,3,78.53383633162431,50.43032756129536,linear
24,4,78.1186997871835,50.061134353369766,linear
24,5,77.70356324274269,49.69194114544418,linear
24,6,77.28842669830188,49.32274793751859,linear
24,7,76.87329015386108,48.95355472959301,linear
24,8,76.45815360942026,48.58436152166742,linear
24,9,76.04301706497945,48.215168313741835,linear
24,10,75.62788052053864,47.845975105816244,linear
24,11,75.21274397609783,47.47678189789066,linear
24,12,74.79760743165703,47.10758868996507,linear
24,13,74.38247088721621,46.738395482039486,linear
24,14,73.9673343427754,46.369202274113896,linear
24,15,73.55219779833459,46.00000906618831,linear
24,16,73.13706125389379,45.63081585826272,linear
24,17,72.72192470945298,45.26162265033714,linear
24,18,72.30678816501216,44.892429442411554,linear
25,0,34.85055949899929,33.68630795402056,circular
25,1,33.137245946892435,40.63749428382321,circular
25,2,28.389804777692955,45.99624759634451,circular
25,3,21.695817550396203,48.534942087664035,circular
25,4,14.588796067484617,47.6719934444057,circular
25,5,8.696873301799625,43.60509280108147,circular
25,6,5.369817753593001,37.26591808361108,circular
25,7,5.369817753592997,30.10669782443005,circular
25,8,8.696873301799618,23.767523106959665,circular
25,9,14.588796067484612,19.700622463635426,circular
25,10,21.69581755039619,18.83767382037709,circular
25,11,28.38980477769295,21.376368311696613,circular
25,12,33.137245946892435,26.735121624217907,circular
25,13,34.85055949899929,33.686307954020556,circular
26,0,84.33389683903313,42.9047585161282,sinuous
26,1,77.30460720216885,45.593665861439206,sinuous
26,2,83.52711345743197,44.845012101858714,sinuous
26,3,91.99648333702844,43.513514245834486,sinuous
26,4,87.59501671954459,45.520755326776964,sinuous
26,5,78.76441514066192,48.676929140728475,sinuous
26,6,82.0536829965052,48.68916743799063,sinuous
26,7,91.82702945959183,47.019413603562896,sinuous
26,8,90.57989259973135,48.208410774391304,sinuous
26,9,80.9801361965562,51.56410597617209,sinuous
26,10,80.98466283883076,52.42841736053227,sinuous
26,11,90.97023089178684,50.70361252102628,sinuous
26,12,93.04381776246545,51.03120261698623,sinuous
26,13,83.79487389833021,54.29589584823196,sinuous
26,14,80.538157648689,56.00618477481445,sinuous
26,15,89.61996410697459,54.51581877901112,sinuous
27,0,85.74892090510178,91.20227431306252,linear
27,1,85.22742004318188,91.39379148285529,linear
27,2,84.70591918126196,91.58530865264805,linear
27,3,84.18441831934206,91.77682582244083,linear
27,4,83.66291745742214,91.96834299223359,linear
27,5,83.14141659550224,92.15986016202636,linear
27,6,82.61991573358232,92.35137733181914,linear
27,7,82.09841487166241,92.5428945016119,linear
27,8,81.5769140097425,92.73441167140467,linear
27,9,81.05541314782259,92.92592884119743,linear
27,10,80.53391228590267,93.11744601099021,linear
27,11,80.01241142398277,93.30896318078297,linear
27,12,79.49091056206285,93.50048035057574,linear
27,13,78.96940970014295,93.69199752036852,linear
27,14,78.44790883822303,93.88351469016128,linear
27,15,77.92640797630312,94.07503185995405,linear
27,16,77.4049071143832,94.26654902974681,linear
27,17,76.8834062524633,94.45806619953959,linear
27,18,76.3619053905434,94.64958336933236,linear
28,0,104.6220344160744,25.028919810400176,circular
28,1,103.9038613330311,28.639419712965545,circular
28,2,101.85867742553933,31.700253734628454,circular
28,3,98.79784340387641,33.74543764212022,circular
28,4,95.18734350131105,34.46361072516353,circular
28,5,91.57684359874568,33.74543764212022,circular
28,6,88.51600957708277,31.700253734628454,circular
28,7,86.470825669591,28.639419712965545,circular
28,8,85.7526525865477,25.028919810400176,circular
28,9,86.470825669591,21.41841990783481,circular
28,10,88.51600957708277,18.3575858861719,circular
28,11,91.57684359874567,16.31240197868013,circular
28,12,95.18734350131105,15.594228895636824,circular
28,13,98.79784340387641,16.31240197868013,circular
28,14,101.85867742553933,18.357585886171897,circular
28,15,103.9038613330311,21.418419907834803,circular
28,16,104.6220344160744,25.028919810400172,circular
29,0,10.20570405168575,14.30780428727596,sinuous
29,1,1.0885712507722172,12.784617127307481,sinuous
29,2,5.695225332359122,15.064134620017994,sinuous
29,3,16.48948488868496,19.058166942285865,sinuous
29,4,16.349745967038793,20.02251312613174,sinuous
29,5,5.0926202047425315,17.90635835010919,sinuous
29,6,-0.24297224455108868,17.430992845527594,sinuous
29,7,8.208647338648374,20.775906378526102,sinuous
29,8,16.954935403877535,24.202469183493484,sinuous
29,9,12.046867792388504,23.845565930167652,sinuous
29,10,0.6878304780291202,21.701172626651914,sinuous
29,11,0.07461814163791658,22.534324733193472,sinuous
29,12,10.757315613464115,26.497444475615737,sinuous
29,13,15.787143424240345,28.894218577063867,sinuous
30,0,42.536597087884964,7.226710004263914,linear
30,1,42.139667773362596,6.8380081975001135,linear
30,2,41.74273845884022,6.449306390736312,linear
30,3,41.345809144317855,6.060604583972511,linear
30,4,40.94887982979548,5.671902777208709,linear
30,5,40.55195051527311,5.283200970444909,linear
30,6,40.155021200750745,4.8944991636811075,linear
30,7,39.75809188622837,4.505797356917306,linear
30,8,39.361162571706004,4.117095550153505,linear
30,9,38.964233257183636,3.728393743389704,linear
30,10,38.56730394266126,3.3396919366259032,linear
30,11,38.170374628138894,2.9509901298621015,linear
30,12,37.77344531361652,2.5622883230983007,linear
30,13,37.37651599909415,2.1735865163345,linear
30,14,36.979586684571785,1.7848847095706981,linear
30,15,36.58265737004941,1.3961829028068973,linear
30,16,36.18572805552704,1.0074810960430955,linear
30,17,35.78879874100467,0.6187792892792947,linear
30,18,35.3918694264823,0.23007748251549387,linear
31,0,58.216521750206454,55.50248999118433,circular
31,1,57.732452643965836,57.779856083472275,circular
31,2,56.36394527134275,59.663444889182195,circular
31,3,54.34762698956292,60.827566791939745,circular
31,4,52.0321375472226,61.070934539042675,circular
31,5,49.817846104463634,60.351467636090305,circular
31,6,48.08762376794529,58.79356844675473,circular
31,7,47.14064169822805,56.666611893941884,circular
31,8,47.14064169822805,54.33836808842678,circular
31,9,48.08762376794529,52.21141153561394,circular
31,10,49.817846104463634,50.65351234627836,circular
31,11,52.03213754722259,49.934045443326,circular
31,12,54.34762698956292,50.17741319042892,circular
31,13,56.36394527134275,51.34153509318647,circular
31,14,57.732452643965836,53.225123898896385,circular
31,15,58.216521750206454,55.50248999118433,circular
32,0,45.42258745171582,90.62549474061514,sinuous
32,1,48.3832796065774,95.66075490745763,sinuous
32,2,50.79779530016203,99.4453226576195,sinuous
32,3,52.24848924204862,101.02282979396024,sinuous
32,4,52.54453136917405,99.95629352855502,sinuous
32,5,51.766814697377434,96.43095121351504,sinuous
32,6,50.24891884733541,91.21066861662537,sinuous
32,7,48.49860907965605,85.45818013953271,sinuous
32,8,47.078344394196606,80.46146367160006,sinuous
32,9,46.472914605376054,77.33064201665573,sinuous
32,10,46.975355230706555,76.73673878255292,sinuous
32,11,48.61798772991298,78.7537670537798,sinuous
32,12,51.164813327521884,82.84131196489075,sinuous
32,13,54.1670503731887,87.97170600066717,sinuous
32,14,57.068745687237055,92.87186898437456,sinuous
32,15,59.33760647706515,96.32290078691479,sinuous
32,16,60.59026427787149,97.4469238985162,sinuous
32,17,60.68249267740814,95.91367348194689,sinuous
32,18,59.74314797609489,92.01821827268425,sinuous
33,0,40.908529318347,30.516299850558916,linear
33,1,41.28606747930925,29.909942679701757,linear
33,2,41.6636056402715,29.303585508844602,linear
33,3,42.04114380123375,28.697228337987443,linear
33,4,42.418681962196,28.090871167130288,linear
33,5,42.79622012315825,27.48451399627313,linear
33,6,43.173758284120495,26.878156825415974,linear
33,7,43.55129644508275,26.271799654558816,linear
33,8,43.928834606045,25.66544248370166,linear
33,9,44.30637276700725,25.059085312844502,linear
33,10,44.6839109279695,24.452728141987347,linear
33,11,45.061449088931745,23.846370971130188,linear
33,12,45.438987249894,23.240013800273033,linear
33,13,45.816525410856244,22.633656629415874,linear
33,14,46.194063571818496,22.027299458558716,linear
34,0,32.50662440928244,36.717098197450284,circular
34,1,31.236271600011158,42.693638273608464,circular
34,2,27.6448687137133,47.63678027543683,circular
34,3,22.353401936300706,50.69181004378395,circular
34,4,16.276813945054556,51.330485177628475,circular
34,5,10.465802007730147,49.44237294414724,circular
34,6,5.925142879677011,45.35394510147029,circular
34,7,3.4399577747287147,39.77212796579741,circular
34,8,3.4399577747287147,33.662068429103165,circular
34,9,5.92514287967701,28.08025129343028,circular
34,10,10.465802007730137,23.991823450753337,circular
34,11,16.276813945054542,22.103711217272096,circular
34,12,22.353401936300703,22.742386351116615,circular
34,13,27.644868713713294,25.797416119463733,circular
34,14,31.236271600011154,30.74055812129209,circular
34,15,32.50662440928244,36.71709819745028,circular
35,0,59.53770579454641,19.28012500697284,sinuous
35,1,59.22232671848753,27.596353636013475,sinuous
35,2,59.5715771280849,30.701006315577086,sinuous
35,3,60.828842863913216,26.68561551517181,sinuous
35,4,62.66200763480874,18.15441308549501,sinuous
35,5,64.37394906130406,10.573762323816306,sinuous
35,6,65.34437638901939,8.807564767722065,sinuous
35,7,65.42297214732268,14.034508591058154,sinuous
35,8,65.02466369628172,23.001013419829764,sinuous
35,9,64.86664134371867,30.083356803996537,sinuous
35,10,65.5138015342285,30.852002004469128,sinuous
35,11,67.02071422716891,24.87904822254667,sinuous
35,12,68.89703633514308,16.009435077100207,sinuous
35,13,70.4182922625303,9.924011329138128,sinuous
35,14,71.08504814806496,10.539000311960645,sinuous
35,15,70.93945415604853,17.523888879099086,sinuous
35,16,70.53852960854078,26.510907371080272,sinuous
35,17,70.6011229011185,31.863331732532025,sinuous
36,0,85.84284051021811,5.802604232958064,linear
36,1,85.387611076677,5.430063061966841,linear
36,2,84.93238164313588,5.057521890975617,linear
36,3,84.47715220959478,4.684980719984394,linear
36,4,84.02192277605366,4.31243954899317,linear
36,5,83.56669334251255,3.9398983780019474,linear
36,6,83.11146390897143,3.567357207010724,linear
36,7,82.65623447543032,3.1948160360195,linear
36,8,82.2010050418892,2.822274865028277,linear
36,9,81.7457756083481,2.4497336940370538,linear
36,10,81.29054617480698,2.0771925230458304,linear
36,11,80.83531674126587,1.704651352054607,linear
36,12,80.38008730772475,1.332110181063384,linear
36,13,79.92485787418364,0.9595690100721601,linear
36,14,79.46962844064252,0.5870278390809363,linear
36,15,79.01439900710142,0.21448666808971328,linear
36,16,78.5591695735603,-0.15805450290150969,linear
36,17,78.10394014001919,-0.5305956738927335,linear
37,0,12.693342602082815,2.9405315568037826,circular
37,1,11.753874468051997,6.446674365098721,circular
37,2,9.187199793787878,9.013349039362842,circular
37,3,5.681056985492939,9.952817173393658,circular
37,4,2.1749141771980023,9.013349039362842,circular
37,5,-0.3917604970661195,6.446674365098723,circular
37,6,-1.3312286310969377,2.9405315568037835,circular
37,7,-0.39176049706612126,-0.5656112514911538,circular
37,8,2.1749141771979974,-3.1322859257552755,circular
37,9,5.681056985492938,-4.071754059786094,circular
37,10,9.187199793787872,-3.132285925755279,circular
37,11,11.753874468051997,-0.5656112514911587,circular
37,12,12.693342602082815,2.940531556803781,circular
38,0,93.67311722036756,43.46962582801589,sinuous
38,1,90.91095326573547,40.700453392403176,sinuous
38,2,88.57126339047774,38.55683796132777,sinuous
38,3,86.99348954664151,37.54139094008915,sinuous
38,4,86.36732838349165,37.93499599345702,sinuous
38,5,86.69544868485349,39.74160478733718,sinuous
38,6,87.79296685220355,42.6874603370367,sinuous
