user_id,timestamp,trajectory_id,ftid,x,y,w,h,x_translate,y_translate,x_rotated,y_rotated,speed,angle_deg
14,390,ckyw6zzlj001r3867thf0fuy7,0,0.2640625,0.7833333333333333,0.0265625,0.0458333333333333,0.05546874999999998,-0.04166666666666663,0.04599134693314251,0.05193928517941818,0.03987203686798224,-116.06538297059691
14,400,ckyw6zzlj001r3867thf0fuy7,0,0.23046875,0.775,0.0265625,0.0458333333333333,0.021875000000000006,-0.04999999999999993,0.051596843283687625,0.01778430173379245,0.034611912450873646,-80.67973771223058
14,410,ckyw6zzlj001r3867thf0fuy7,0,0.19921875,0.757638888888889,0.0265625,0.0458333333333333,-0.009374999999999994,-0.06736111111111098,0.066389325419103,-0.014760331484078675,0.03574871576731595,-65.55682285495647
14,420,ckyw6zzlj001r3867thf0fuy7,0,0.18203125,0.71875,0.0265625,0.0458333333333333,-0.02656249999999999,-0.10624999999999996,0.10377048989962309,-0.035018771141235264,0.042517712018197214,-28.4551437531497
14,430,ckyw6zzlj001r3867thf0fuy7,0,0.1763020833333333,0.663888888888889,0.0265625,0.0458333333333333,-0.03229166666666669,-0.16111111111111098,0.15799339620096808,-0.04514009987197404,0.05515944944467917,-10.573237057694215
14,440,ckyw6zzlj001r3867thf0fuy7,0,0.18796875,0.6141666666666666,0.0265625,0.0458333333333333,-0.020625000000000004,-0.21083333333333332,0.2084926342038007,-0.03750875300785921,0.051072600225827255,8.593405778279978
14,450,ckyw6zzlj001r3867thf0fuy7,0,0.21484375,0.5841666666666666,0.0265625,0.0458333333333333,0.0062500000000000056,-0.24083333333333334,0.24055620880050055,-0.013132682588657775,0.04027735871429509,37.243615581268436
14,460,ckyw6zzlj001r3867thf0fuy7,0,0.2498437499999999,0.5658333333333334,0.0290624999999999,0.0458333333333333,0.0412499999999999,-0.25916666666666655,0.2616441147792176,0.02028005947995864,0.039510898637098855,57.742597682227846
14,470,ckyw6zzlj001r3867thf0fuy7,0,0.28203125,0.5558333333333334,0.0271874999999999,0.0458333333333333,0.07343750000000002,-0.26916666666666655,0.2741995449758951,0.05155938697954477,0.03370512062357894,68.12961875306256
14,480,ckyw6zzlj001r3867thf0fuy7,0,0.3161458333333333,0.575,0.0291666666666666,0.0458333333333333,0.1075520833333333,-0.25,0.2578376580778057,0.08710449303160454,0.039130115092062365,114.71724665675693
14,490,ckyw6zzlj001r3867thf0fuy7,0,0.3443359375,0.603125,0.027734375,0.0458333333333333,0.13574218750000003,-0.22187499999999993,0.23207012258335927,0.11746452782193326,0.039820818649640106,130.32233518008454
14,500,ckyw6zzlj001r3867thf0fuy7,0,0.353125,0.6510416666666666,0.0265625,0.0458333333333333,0.14453125000000003,-0.17395833333333333,0.18501518925801017,0.13007752959868316,0.048716060637877374,164.99469423986338
14,510,ckyw6zzlj001r3867thf0fuy7,0,0.3481770833333333,0.69375,0.0265625,0.0458333333333333,0.1395833333333333,-0.13124999999999998,0.14204730740105723,0.12857928256353737,0.042993995109217156,-178.0029626157166
14,520,ckyw6zzlj001r3867thf0fuy7,0,0.34203125,0.7329166666666667,0.0265625,0.0458333333333333,0.13343750000000001,-0.0920833333333333,0.10251331758712608,0.12560225476204162,0.03964592091424905,-175.69358388433164
14,530,ckyw6zzlj001r3867thf0fuy7,0,0.32265625,0.76875,0.0265625,0.0458333333333333,0.11406249999999998,-0.05624999999999991,0.0652382758380567,0.10917089251227918,0.04073595957845823,-156.21144063342498
14,540,ckyw6zzlj001r3867thf0fuy7,0,0.2893229166666666,0.7833333333333333,0.0265625,0.0458333333333333,0.0807291666666666,-0.04166666666666663,0.048022226796196624,0.077117930439945,0.03638385249286041,-118.24080468469022
14,550,ckyw6zzlj001r3867thf0fuy7,0,0.25328125,0.78125,0.0265625,0.0458333333333333,0.04468750000000002,-0.043749999999999956,0.047201148332665956,0.0410254403063229,0.036101828400911806,-91.30321342016148
14,560,ckyw6zzlj001r3867thf0fuy7,0,0.22265625,0.7587499999999999,0.0265625,0.0458333333333333,0.014062500000000006,-0.06625000000000003,0.06716613264827796,0.008690628937190553,0.0380018502839007,-58.306929831458206
14,570,ckyw6zzlj001r3867thf0fuy7,0,0.2001953125,0.7278645833333334,0.0265625,0.0458333333333333,-0.008398437499999994,-0.09713541666666659,0.09614576089271155,-0.016180716480115227,0.03818903868981924,-40.637364066714156
14,580,ckyw6zzlj001r3867thf0fuy7,0,0.1830729166666666,0.6916666666666667,0.0265625,0.0458333333333333,-0.02552083333333338,-0.1333333333333333,0.13084989842072633,-0.03615791469500358,0.04004329669345798,-29.926586700990327
14,590,ckyw6zzlj001r3867thf0fuy7,0,0.1765625,0.646875,0.0265625,0.0458333333333333,-0.03203124999999998,-0.17812499999999998,0.17497314572211056,-0.04624840405540022,0.04526233453934285,-12.881388541014598
14,600,ckyw6zzlj001r3867thf0fuy7,0,0.1869419642857142,0.6041666666666666,0.0265625,0.0458333333333333,-0.021651785714285804,-0.22083333333333333,0.2183777116144183,-0.03933619205996458,0.043951507539213355,9.048417711033048
14,610,ckyw6zzlj001r3867thf0fuy7,0,0.2024739583333333,0.564236111111111,0.0265625,0.0458333333333333,-0.006119791666666707,-0.2607638888888889,0.25942774340988806,-0.027064802747359902,0.0428449776061394,16.643371818950108
14,620,ckyw6zzlj001r3867thf0fuy7,0,0.2280838815789473,0.5345394736842105,0.0265625,0.0458333333333333,0.0194901315789473,-0.29046052631578945,0.2910872281749042,-0.003925324198249487,0.03921426326110219,36.16255167916595
14,630,ckyw6zzlj001r3867thf0fuy7,0,0.2618009868421053,0.524671052631579,0.0265625,0.0458333333333333,0.05320723684210529,-0.300328947368421,0.30363448213621314,0.028889235671255304,0.035131594347522825,69.07472061970604
14,640,ckyw6zzlj001r3867thf0fuy7,0,0.2948784722222222,0.51875,0.0272569444444444,0.0458333333333333,0.0862847222222222,-0.3062499999999999,0.3121957218660295,0.06138360560862121,0.03360325733225538,75.23979991686039
14,650,ckyw6zzlj001r3867thf0fuy7,0,0.3236111111111111,0.5273148148148148,0.028125,0.0458333333333332,0.11501736111111113,-0.29768518518518516,0.30596867112937065,0.09071182460423088,0.029982004441520646,101.98718697016203
14,660,ckyw6zzlj001r3867thf0fuy7,0,0.353515625,0.5546875,0.028125,0.0458333333333333,0.144921875,-0.27031249999999996,0.28108884973419085,0.12272023494467041,0.04054064436066603,127.85757062392155
14,670,ckyw6zzlj001r3867thf0fuy7,0,0.3683159722222222,0.587037037037037,0.0296875,0.0458333333333333,0.15972222222222218,-0.23796296296296293,0.25003394669717266,0.14007350039444585,0.03557446871576541,150.80384267779095
14,680,ckyw6zzlj001r3867thf0fuy7,0,0.3844866071428571,0.6255952380952381,0.0296875,0.0458333333333333,0.1758928571428571,-0.19940476190476186,0.21290064593364344,0.15929178015581877,0.04181177229658073,152.63624866234642
14,690,ckyw6zzlj001r3867thf0fuy7,0,0.3777901785714285,0.66875,0.0296875,0.0458333333333333,0.1691964285714285,-0.15625,0.16934720428775113,0.15608657322540334,0.043671221996515394,-175.79104740201245
14,700,ckyw6zzlj001r3867thf0fuy7,0,0.3659598214285714,0.7139880952380953,0.0296875,0.0458333333333333,0.15736607142857142,-0.1110119047619047,0.12330441719901483,0.14793155219539791,0.046759412003344665,-169.9560328185802
14,710,ckyw6zzlj001r3867thf0fuy7,0,0.343359375,0.74375,0.0296875,0.0458333333333333,0.13476562500000003,-0.08124999999999993,0.09182183144757614,0.12779705572216263,0.037370458303684406,-147.3992987569218
14,720,ckyw6zzlj001r3867thf0fuy7,0,0.3190104166666666,0.7682291666666666,0.0296875,0.0458333333333333,0.11041666666666658,-0.056770833333333326,0.06546430648175056,0.10549498742595452,0.03452682106150014,-139.76421533723718
14,730,ckyw6zzlj001r3867thf0fuy7,0,0.2825520833333333,0.7630208333333334,0.0296875,0.0458333333333333,0.07395833333333332,-0.061979166666666585,0.06772461291868823,0.06873593656270878,0.03682847818679926,-86.48132459987765
14,740,ckyw6zzlj001r3867thf0fuy7,0,0.2563616071428571,0.7446428571428572,0.0296875,0.0458333333333333,0.04776785714285711,-0.0803571428571428,0.0839374425727533,0.04115269515510985,0.03199517232242408,-59.55391341820091
14,0,ckyw704kw001v3867kvyjtx6k,0,0.79609375,0.7979166666666667,0.0296875,0.0375,0.0,0.0,0.0,0.0,,
14,10,ckyw704kw001v3867kvyjtx6k,0,0.73203125,0.7339285714285714,0.0296875,0.0375,-0.06406250000000002,-0.06398809523809534,-0.08798895459352152,0.02136408453430131,0.09054545951316147,166.35244732216935
14,20,ckyw704kw001v3867kvyjtx6k,0,0.7372395833333333,0.7011904761904761,0.0296875,0.0375,-0.05885416666666676,-0.09672619047619058,-0.11322434108529027,-0.0001320752283344162,0.03314980566956168,-139.5747777344031
14,30,ckyw704kw001v3867kvyjtx6k,0,0.7471354166666667,0.6722222222222223,0.0296875,0.0375,-0.048958333333333326,-0.12569444444444444,-0.13280025105141882,-0.023666539410218755,0.030611880950545463,-129.75360148433288
14,40,ckyw704kw001v3867kvyjtx6k,0,0.7722301136363636,0.6575757575757576,0.0296875,0.0375,-0.02386363636363642,-0.14034090909090913,-0.13223440430378983,-0.05271722890460516,0.029056199728131258,-88.88413900058264
14,50,ckyw704kw001v3867kvyjtx6k,0,0.7981770833333334,0.6597222222222222,0.0296875,0.0375,0.002083333333333326,-0.1381944444444445,-0.11688890094996242,-0.07374977686607812,0.026035601528176536,-53.88523167780716
14,60,ckyw704kw001v3867kvyjtx6k,0,0.81953125,0.6729166666666667,0.0296875,0.0375,0.0234375,-0.125,-0.0945038720999677,-0.0851077820434944,0.025101669231852107,-26.902914672520044
14,70,ckyw704kw001v3867kvyjtx6k,0,0.84140625,0.6945833333333333,0.0296875,0.0375,0.04531249999999998,-0.10333333333333339,-0.0646150242716913,-0.09249810307458489,0.03078896018777577,-13.88840093149137
14,80,ckyw704kw001v3867kvyjtx6k,0,0.8438616071428571,0.7238095238095238,0.0296875,0.0375,0.04776785714285703,-0.07410714285714293,-0.03838645387402742,-0.07937327609117914,0.029329149125904518,26.583470866644035
14,90,ckyw704kw001v3867kvyjtx6k,0,0.844140625,0.7572916666666667,0.0296875,0.0375,0.04804687499999993,-0.04062500000000002,-0.009658091493435456,-0.062174062847541574,0.033483305411364774,30.90828568493223
14,100,ckyw704kw001v3867kvyjtx6k,0,0.8251953125,0.7830729166666667,0.0296875,0.0375,0.029101562499999956,-0.014843750000000044,0.0024841923380685815,-0.03257401790432654,0.03199371371512151,67.6959891731023
14,110,ckyw704kw001v3867kvyjtx6k,0,0.84765625,0.8208333333333333,0.0296875,0.0375,0.051562499999999956,0.022916666666666585,0.04641711444813154,-0.032082962825620724,0.04393566637959622,0.6403901804685207
14,120,ckyw704kw001v3867kvyjtx6k,0,0.84609375,0.8541666666666666,0.0296875,0.0375,0.04999999999999993,0.05624999999999991,0.0740593837546799,-0.013389181374417095,0.03336993433258612,34.06951462171093
14,130,ckyw704kw001v3867kvyjtx6k,0,0.8302455357142857,0.8842261904761906,0.0296875,0.0375,0.034151785714285676,0.08630952380952384,0.09146690627610166,0.015795044285474034,0.033981478303647325,59.18518057201742
14,140,ckyw704kw001v3867kvyjtx6k,0,0.8108774038461538,0.9014423076923076,0.0296875,0.0375,0.014783653846153766,0.10352564102564088,0.09607710059549784,0.04129534491895354,0.025913687967181135,79.75220012567206
14,150,ckyw704kw001v3867kvyjtx6k,0,0.7832331730769231,0.8982371794871794,0.0296875,0.0375,-0.01286057692307696,0.10032051282051269,0.07894390809445014,0.06322546248261092,0.027829415042968316,127.99919994455662
14,160,ckyw704kw001v3867kvyjtx6k,0,0.76171875,0.8854166666666666,0.0296875,0.0375,-0.034375000000000044,0.08749999999999991,0.05679463627484213,0.07491501795640426,0.02504467906190401,152.1765874452485
14,170,ckyw704kw001v3867kvyjtx6k,0,0.7547334558823529,0.8509803921568628,0.0296875,0.0375,-0.04136029411764719,0.05306372549019611,0.023759140643695,0.06294391255928003,0.03513760572413263,-160.08095261930177
14,180,ckyw704kw001v3867kvyjtx6k,0,0.74921875,0.8166666666666667,0.0296875,0.0375,-0.046875,0.018749999999999933,-0.008405859090657126,0.049781217923510215,0.034754046354135454,-157.74443702003657
14,190,ckyw704kw001v3867kvyjtx6k,0,0.76171875,0.7895833333333333,0.0296875,0.0375,-0.034375000000000044,-0.008333333333333415,-0.02501640653026825,0.025005288915683432,0.029828793881825733,-123.83911996892627
14,200,ckyw704kw001v3867kvyjtx6k,0,0.783984375,0.7765625,0.0296875,0.0375,-0.012109375000000089,-0.021354166666666674,-0.024536162800034213,-0.0007836529644061115,0.02579341306099419,-88.93315673851536
14,210,ckyw704kw001v3867kvyjtx6k,0,0.81171875,0.7916666666666666,0.0296875,0.0375,0.015625,-0.006250000000000089,0.0028019530302189474,-0.016593739307836794,0.03158055425946593,-30.041507861751164
14,220,ckyw704kw001v3867kvyjtx6k,0,0.82890625,0.821875,0.0296875,0.0375,0.03281249999999991,0.023958333333333304,0.03754141792717651,-0.01553395739591731,0.03475562629313099,1.7473557740907217
14,230,ckyw704kw001v3867kvyjtx6k,0,0.83046875,0.8550595238095239,0.0296875,0.0375,0.03437499999999993,0.05714285714285716,0.066684142617343,0.0004145730802117137,0.033221288757585184,28.68994715060601
14,240,ckyw704kw001v3867kvyjtx6k,0,0.8171875,0.884375,0.0296875,0.0375,0.02109374999999991,0.0864583333333333,0.08479335397716035,0.027019933625829884,0.032183672037803174,55.75843768954894
14,250,ckyw704kw001v3867kvyjtx6k,0,0.7921875,0.8971354166666666,0.0296875,0.0375,-0.00390625,0.09921874999999991,0.0826667428617832,0.055007533713563254,0.028068278064515086,94.34521555271606
14,260,ckyw704kw001v3867kvyjtx6k,0,0.7705729166666667,0.8869791666666667,0.0296875,0.0375,-0.025520833333333326,0.08906249999999993,0.06273973693847036,0.06817013458376991,0.02388178441272993,146.55360961202348
14,270,ckyw704kw001v3867kvyjtx6k,0,0.7515625,0.8697916666666666,0.0296875,0.0375,-0.04453125000000002,0.07187499999999991,0.038166533011541236,0.07544775417095875,0.025628228539840196,163.5027760097023
14,280,ckyw704kw001v3867kvyjtx6k,0,0.7443892045454545,0.840530303030303,0.0296875,0.0375,-0.0517045454545455,0.04261363636363624,0.009450847041567168,0.06633222079042947,0.030127787332257062,-162.388432513678
14,290,ckyw704kw001v3867kvyjtx6k,0,0.7496651785714286,0.8071428571428572,0.0296875,0.0375,-0.046428571428571486,0.009226190476190443,-0.016303650321099525,0.04444013750888068,0.033801737304610155,-139.63448118940718
14,300,ckyw704kw001v3867kvyjtx6k,0,0.75859375,0.7833333333333333,0.0296875,0.0375,-0.03750000000000009,-0.014583333333333393,-0.03197940048627722,0.024418057982759638,0.025428582575349808,-128.05821531817472
14,310,ckyw704kw001v3867kvyjtx6k,0,0.7803385416666667,0.7631944444444444,0.0296875,0.0375,-0.015755208333333326,-0.03472222222222232,-0.037846950129470175,-0.004633321872428315,0.029637996057523087,-101.41850311852906
14,320,ckyw704kw001v3867kvyjtx6k,0,0.8047991071428571,0.7622023809523809,0.0296875,0.0375,0.008705357142857029,-0.03571428571428581,-0.025954861994323626,-0.026031492195453303,0.024480675100725484,-60.93677084407639
14,330,ckyw704kw001v3867kvyjtx6k,0,0.8296875,0.775,0.0296875,0.0375,0.03359374999999998,-0.022916666666666696,-0.0020679802190128813,-0.04061326271044204,0.02798590988871842,-31.402019401596
14,340,ckyw704kw001v3867kvyjtx6k,0,0.8388020833333334,0.8114583333333333,0.0296875,0.0375,0.04270833333333335,0.013541666666666563,0.03380263529495632,-0.029406807363914798,0.03758038981682757,17.349495994315326
14,350,ckyw704kw001v3867kvyjtx6k,0,0.83515625,0.8479166666666667,0.0296875,0.0375,0.0390625,0.04999999999999993,0.06302766188774266,-0.007307033817793945,0.036640171535336614,37.09633259974155
14,360,ckyw704kw001v3867kvyjtx6k,0,0.8232421875,0.87265625,0.0296875,0.0375,0.027148437499999956,0.0747395833333333,0.07794255037380926,0.0157480734300384,0.02745891237396073,57.10022649563598
14,370,ckyw704kw001v3867kvyjtx6k,0,0.7971754807692308,0.8759615384615385,0.0296875,0.0375,0.0010817307692307931,0.07804487179487174,0.06718874333965486,0.039722096160362076,0.026275428285794034,114.15913495824641
14,380,ckyw704kw001v3867kvyjtx6k,0,0.775390625,0.86875,0.0296875,0.0375,-0.020703125000000044,0.0708333333333333,0.049686902674599735,0.05456365272304986,0.02294746669827495,139.70206365235504
14,390,ckyw704kw001v3867kvyjtx6k,0,0.75703125,0.853125,0.0296875,0.0375,-0.0390625,0.055208333333333304,0.026786635104824104,0.06209923635162872,0.024108240819077264,161.78564379597867
14,400,ckyw704kw001v3867kvyjtx6k,0,0.7515625,0.8208333333333333,0.0296875,0.0375,-0.04453125000000002,0.022916666666666585,-0.0036282388562868945,0.049950392595807885,0.03275147267946305,-158.22637529212403
14,410,ckyw704kw001v3867kvyjtx6k,0,0.7559895833333333,0.7826388888888889,0.0296875,0.0375,-0.04010416666666672,-0.015277777777777835,-0.033928476766768606,0.026279519442748322,0.038450158039467525,-142.00266224276442
14,420,ckyw704kw001v3867kvyjtx6k,0,0.78046875,0.76875,0.0296875,0.0375,-0.015625,-0.029166666666666674,-0.03303646884949896,-0.0018511605550383461,0.02814481897725311,-88.18379187102573
14,430,ckyw704kw001v3867kvyjtx6k,0,0.7794270833333333,0.7215277777777778,0.0296875,0.0375,-0.01666666666666672,-0.07638888888888895,-0.07389165366332937,-0.025555109906932178,0.047233709795541014,-149.87793308941644
14,440,ckyw704kw001v3867kvyjtx6k,0,0.7654687499999999,0.6929166666666667,0.0296875,0.0375,-0.030625000000000124,-0.10499999999999998,-0.10558586031035135,-0.028539739443852217,0.03183442709484164,-174.62034623400413
14,450,ckyw704kw001v3867kvyjtx6k,0,0.7424479166666667,0.6770833333333334,0.0296875,0.0375,-0.05364583333333339,-0.12083333333333335,-0.13109165229336883,-0.017133259394135077,0.027940172007443947,155.90526394353734
14,460,ckyw704kw001v3867kvyjtx6k,0,0.7143229166666667,0.6763888888888889,0.0296875,0.0375,-0.08177083333333335,-0.12152777777777779,-0.1463319064162261,0.006514838465040612,0.028133572081881417,122.80016267364405
14,470,ckyw704kw001v3867kvyjtx6k,0,0.6939062500000001,0.6933333333333334,0.0296875,0.0375,-0.10218749999999999,-0.10458333333333336,-0.14249970778834564,0.03276876634231473,0.026532140420792286,81.69537420569542
14,480,ckyw704kw001v3867kvyjtx6k,0,0.6856770833333333,0.7298611111111111,0.0296875,0.0375,-0.11041666666666672,-0.06805555555555565,-0.11560238487228583,0.058817408405955875,0.03744326018672107,44.08167379515549
14,490,ckyw704kw001v3867kvyjtx6k,0,0.6669270833333333,0.7402777777777777,0.0296875,0.0375,-0.12916666666666676,-0.05763888888888902,-0.11647482720578449,0.08024888732877324,0.021449229460389605,92.3311353631649
14,500,ckyw704kw001v3867kvyjtx6k,0,0.63984375,0.7322916666666667,0.0296875,0.0375,-0.15625,-0.06562500000000004,-0.13739733753076178,0.09921025533914288,0.028236234081822072,137.81504091377516
